Rating,Weak_foot,Skill_Moves,Potential,WageUnified
80,3,2,80,50000
65,3,2,65,7000
69,3,1,67,10000
78,4,3,75,7000
75,4,2,74,37000
70,4,3,70,37000
85,3,1,85,49000
71,3,2,72,4000
74,4,3,74,18000
89,4,3,90,275000
73,3,2,72,14000
75,3,1,75,36000
75,4,3,77,11000
70,3,2,67,16000
65,3,2,64,1000
68,3,4,66,3000
73,3,3,73,10000
72,2,3,71,13000
72,3,3,71,19000
73,2,2,76,1000
67,4,3,67,8000
82,1,3,83,130000
66,2,3,63,2000
65,3,2,65,4000
69,2,1,71,30000
73,3,2,74,25000
75,3,2,74,21000
80,4,3,79,69000
88,1,1,88,165000
70,3,3,71,11000
72,3,3,71,11000
70,3,2,70,6000
74,4,3,73,23000
78,2,3,78,80000
71,2,3,71,8000
78,2,2,78,56000
82,2,1,82,37000
72,3,4,73,13000
66,2,2,66,2000
80,2,1,79,41000
77,3,3,77,49000
80,3,2,80,16000
87,2,4,87,220000
73,2,3,72,1000
75,3,3,74,32000
73,3,3,73,5000
73,3,2,73,0
65,3,3,64,7000
77,4,2,76,13000
68,3,2,68,4000
78,3,3,78,79000
86,3,2,86,115000
74,3,3,75,20000
71,3,2,71,15000
63,2,2,63,3000
74,3,3,74,36000
87,3,3,87,275000
76,4,3,75,21000
70,3,3,70,23000
74,3,2,74,24000
69,3,4,70,19000
67,4,2,67,13000
74,3,3,74,33000
69,3,4,64,11000
75,3,4,75,24000
73,3,3,72,14000
77,1,1,74,12000
69,3,3,71,17000
73,4,3,73,7000
71,2,4,71,15000
70,3,3,73,20000
71,3,2,70,41000
67,4,3,66,3000
68,4,3,68,9000
76,2,2,77,28000
63,3,3,63,3000
71,3,2,73,11000
62,3,1,64,1000
78,4,1,78,14000
54,2,1,54,1000
60,3,2,59,1000
81,4,4,80,0
66,4,2,66,2000
67,3,2,66,3000
76,2,4,77,60000
77,2,3,76,85000
74,3,3,74,19000
76,4,4,73,0
67,3,1,73,17000
72,3,2,73,28000
71,3,2,71,29000
73,3,3,73,40000
68,3,3,68,4000
74,3,2,75,13000
73,4,2,72,3000
62,3,2,63,4000
64,3,2,64,5000
67,2,1,70,13000
82,2,4,82,46000
69,3,1,69,0
74,3,2,72,12000
73,3,2,73,21000
66,4,3,66,2000
65,2,2,65,4000
66,3,3,66,3000
69,2,2,67,8000
66,3,3,66,6000
70,2,3,68,16000
67,3,2,67,6000
60,4,2,60,3000
61,3,2,61,2000
63,4,2,63,4000
67,3,1,69,19000
70,3,3,70,17000
69,4,2,70,6000
66,3,1,66,2000
61,3,2,61,2000
62,3,2,63,2000
68,4,4,68,8000
70,2,3,69,16000
67,3,2,67,9000
71,3,3,71,10000
79,2,2,79,78000
77,4,2,73,12000
71,3,3,71,38000
81,3,3,83,99000
81,3,2,79,78000
75,3,2,75,52000
67,3,1,63,2000
77,3,2,77,13000
70,3,2,69,16000
65,3,2,65,4000
65,3,2,65,3000
60,2,2,60,1000
74,3,2,75,51000
70,3,3,70,21000
64,3,3,64,3000
69,4,3,67,6000
75,3,1,73,14000
65,3,3,65,5000
80,3,2,80,86000
78,4,2,79,55000
72,3,2,74,47000
75,3,3,74,27000
68,3,2,66,4000
74,3,2,74,34000
77,4,3,76,68000
61,3,3,66,2000
67,3,2,67,7000
73,3,3,74,13000
71,3,3,71,9000
70,3,2,70,9000
63,3,2,63,3000
62,3,2,65,2000
64,3,3,64,4000
67,3,3,67,13000
66,3,2,65,5000
72,3,3,70,9000
71,5,4,71,27000
66,3,1,69,27000
65,3,2,65,4000
71,3,2,71,13000
65,3,3,65,4000
61,2,3,61,2000
67,3,2,67,20000
70,3,2,70,20000
75,3,1,74,36000
65,2,2,64,5000
59,3,2,58,1000
68,4,3,67,6000
74,3,2,74,18000
66,3,2,65,3000
59,3,1,61,2000
62,3,2,64,5000
75,3,2,76,55000
58,3,1,56,2000
70,3,2,68,24000
71,3,3,70,21000
73,4,2,70,15000
76,3,2,76,45000
67,2,2,67,9000
70,3,2,72,20000
70,2,2,69,9000
81,2,4,83,96000
81,4,4,79,15000
80,4,3,81,13000
69,3,1,68,12000
68,4,3,68,3000
83,3,2,83,40000
71,3,2,70,4000
69,2,2,69,3000
66,3,3,66,1000
73,3,3,74,12000
74,3,3,72,41000
67,2,2,66,1000
67,4,2,67,9000
78,2,1,78,54000
67,3,2,70,5000
69,2,1,68,4000
60,3,2,61,2000
67,3,1,67,7000
78,3,3,79,63000
69,3,3,68,6000
67,3,3,67,8000
85,2,2,85,145000
74,3,3,72,10000
71,4,2,70,6000
76,3,2,75,47000
71,3,3,69,6000
72,3,2,72,4000
71,3,3,69,8000
72,3,2,67,7000
68,3,2,68,4000
68,3,2,69,5000
66,3,1,66,3000
69,3,1,71,6000
72,3,2,71,6000
69,3,3,69,9000
63,3,3,65,2000
69,3,2,69,6000
73,3,2,73,10000
76,3,2,76,22000
69,3,3,69,7000
63,3,2,63,2000
74,3,3,73,48000
70,3,3,68,26000
69,3,2,69,12000
76,3,2,76,53000
65,2,1,65,12000
67,5,3,67,8000
71,4,3,69,7000
67,3,1,67,4000
69,3,2,68,6000
81,3,3,81,32000
67,2,2,67,4000
65,4,2,66,3000
67,3,3,69,5000
77,2,3,77,125000
65,3,2,65,1000
67,3,2,67,3000
72,3,2,72,6000
83,3,2,79,99000
63,2,2,63,4000
73,4,4,74,23000
75,3,2,75,27000
71,3,2,72,20000
83,2,4,82,140000
77,2,3,76,49000
85,4,3,87,130000
65,3,3,65,3000
75,2,2,75,50000
80,2,3,80,32000
68,3,2,68,17000
83,4,2,82,48000
64,3,2,64,3000
72,3,3,71,13000
65,3,2,66,4000
67,3,3,67,5000
78,3,3,75,51000
72,4,2,71,12000
63,3,2,63,2000
67,2,2,65,2000
63,2,3,65,5000
70,3,1,72,6000
70,3,3,69,8000
74,2,2,75,24000
77,3,2,77,23000
59,4,3,60,1000
66,4,3,66,5000
67,2,2,67,3000
65,3,3,63,1000
74,3,2,74,44000
67,3,2,66,4000
69,3,3,69,6000
75,3,3,74,29000
72,3,2,73,12000
79,3,3,79,13000
72,3,3,71,22000
78,3,3,77,15000
71,3,2,69,9000
82,4,4,81,125000
59,3,2,60,2000
68,3,2,67,9000
68,2,1,68,14000
78,5,1,78,61000
68,3,2,68,5000
74,4,3,74,11000
71,3,2,71,6000
77,4,3,77,21000
64,3,3,72,6000
67,3,2,67,5000
75,2,2,76,28000
74,3,2,74,6000
75,3,2,75,21000
78,5,3,79,37000
76,4,2,75,11000
80,4,2,80,44000
71,5,2,70,8000
71,4,3,70,11000
66,3,2,66,4000
67,3,2,68,5000
69,3,2,69,4000
71,3,2,71,19000
69,4,2,68,11000
68,4,3,69,7000
74,4,3,74,9000
71,3,2,73,10000
80,3,3,80,33000
71,3,2,72,11000
61,2,2,63,1000
76,2,1,76,21000
68,3,2,66,4000
69,3,2,69,7000
63,3,2,64,2000
64,4,2,64,4000
79,2,2,77,56000
71,3,2,71,8000
67,3,2,67,7000
73,3,3,73,17000
74,5,4,73,17000
62,3,3,61,2000
77,3,1,77,10000
73,3,2,73,1000
72,3,3,72,4000
73,3,2,73,13000
83,2,1,82,64000
69,4,3,69,8000
71,3,2,71,7000
75,4,3,75,56000
70,4,3,69,9000
69,3,3,68,6000
77,3,2,77,50000
65,1,1,66,1000
72,3,2,71,9000
75,5,2,76,29000
83,3,2,85,130000
85,3,2,86,110000
74,3,3,72,1000
72,3,2,71,1000
67,3,1,67,0
72,3,3,72,21000
69,3,3,69,7000
74,3,2,73,48000
76,4,1,75,38000
72,3,2,72,32000
70,3,3,69,38000
78,4,4,81,115000
69,3,2,67,32000
77,4,4,77,15000
67,3,2,64,3000
69,4,3,70,6000
69,3,2,69,9000
70,3,1,70,0
73,3,3,73,6000
76,4,2,76,54000
71,3,3,71,33000
67,3,3,67,4000
68,3,3,71,20000
71,3,3,73,30000
73,3,2,72,20000
62,3,3,59,1000
81,3,2,81,68000
65,3,2,65,1000
77,3,2,76,80000
79,3,2,80,67000
86,4,4,85,160000
69,2,2,67,3000
81,4,4,80,74000
76,3,3,75,40000
64,2,2,67,4000
80,5,3,79,68000
74,4,3,73,11000
71,3,2,70,7000
67,3,2,67,7000
58,4,2,59,1000
68,3,3,66,4000
75,4,3,75,9000
79,3,1,80,97000
70,3,1,71,12000
79,2,1,81,91000
80,2,2,80,71000
72,4,3,71,16000
77,3,4,75,60000
70,4,4,67,6000
68,2,2,68,20000
73,5,2,71,30000
71,4,3,70,22000
78,4,3,79,40000
65,3,2,68,10000
66,3,2,66,4000
58,3,2,58,1000
70,3,2,70,11000
79,3,2,80,18000
73,4,4,74,38000
68,2,1,70,15000
68,3,1,69,19000
62,3,3,62,2000
76,2,2,77,55000
76,3,3,76,63000
70,3,2,70,10000
68,3,3,68,5000
68,2,2,68,8000
67,3,3,67,8000
69,3,3,68,9000
68,3,2,68,7000
70,2,3,69,20000
68,3,2,69,5000
70,3,2,69,6000
90,3,4,89,370000
67,2,2,67,24000
75,3,2,74,34000
71,4,2,71,22000
63,3,3,64,2000
83,3,2,83,66000
60,3,2,60,2000
68,3,2,67,10000
76,3,3,75,15000
67,2,2,66,5000
64,3,4,66,6000
77,3,1,77,15000
70,3,3,70,36000
66,4,3,67,9000
62,3,2,62,3000
66,3,1,68,3000
67,3,2,67,7000
80,4,4,80,41000
69,3,2,69,5000
63,4,2,63,0
66,3,1,64,1000
76,3,3,75,22000
76,3,2,76,0
69,3,2,69,5000
69,3,2,68,18000
74,3,1,74,0
83,3,1,82,110000
78,4,5,78,17000
67,3,2,66,2000
73,3,3,74,10000
70,4,3,69,6000
69,3,3,70,2000
68,3,3,68,9000
77,3,2,75,11000
71,3,2,72,4000
68,2,3,68,5000
70,3,1,66,2000
71,4,3,71,0
77,3,3,77,56000
73,4,2,73,40000
78,3,3,80,29000
73,3,3,73,10000
67,3,3,68,0
74,2,2,73,21000
59,3,1,59,2000
67,4,2,67,0
69,3,2,70,5000
78,3,2,77,23000
71,3,2,71,6000
71,4,4,71,7000
75,4,3,73,37000
70,4,3,70,12000
78,2,2,76,13000
70,3,2,74,4000
72,3,2,73,17000
72,2,1,72,3000
73,4,2,72,24000
68,3,1,69,6000
69,3,2,67,4000
85,4,4,86,135000
64,3,2,62,1000
75,2,2,75,24000
71,3,3,71,19000
71,2,3,71,10000
69,4,3,71,11000
76,4,2,76,28000
72,3,3,71,15000
71,3,3,71,7000
69,3,3,68,11000
75,3,3,74,10000
68,3,2,67,7000
76,4,3,75,9000
73,3,2,74,8000
66,2,2,65,2000
75,2,1,72,12000
72,4,3,66,4000
79,3,3,80,25000
76,4,3,76,30000
67,3,2,66,4000
67,4,3,66,3000
67,4,3,67,7000
69,3,3,71,6000
72,3,3,72,7000
76,4,3,76,12000
68,2,2,67,5000
65,2,3,65,3000
80,3,2,79,54000
74,4,3,70,7000
80,3,2,80,105000
68,3,2,65,3000
74,2,1,72,7000
69,3,2,71,8000
66,2,2,64,2000
76,3,3,74,11000
68,3,2,69,7000
68,3,2,66,2000
79,4,4,80,14000
74,2,2,74,40000
70,3,1,70,5000
68,3,3,67,6000
66,2,2,66,6000
70,2,3,70,0
74,4,3,72,4000
75,3,3,74,27000
70,1,1,64,1000
68,1,1,68,1000
67,3,4,68,2000
69,3,2,68,1000
75,4,3,75,10000
73,2,4,73,47000
79,3,1,79,91000
76,3,3,75,46000
68,3,2,69,4000
80,3,3,79,110000
68,3,2,68,5000
92,4,4,92,510000
83,3,3,83,73000
69,3,3,69,2000
70,3,2,70,4000
78,3,3,78,15000
71,3,3,72,7000
89,2,4,88,265000
86,4,4,87,250000
70,3,3,69,4000
76,3,3,75,22000
71,2,2,72,7000
68,4,2,69,4000
79,2,2,79,52000
71,2,2,71,10000
79,4,3,80,0
83,5,3,83,21000
63,2,1,70,11000
72,4,2,71,13000
76,4,3,73,10000
74,4,2,75,28000
69,3,4,68,13000
63,4,2,63,1000
71,4,3,70,23000
72,3,2,72,7000
67,2,2,67,6000
75,3,4,76,29000
72,4,3,72,2000
73,3,2,72,10000
81,3,3,80,62000
68,3,3,67,6000
80,3,2,80,31000
70,3,2,69,7000
73,3,3,73,44000
78,3,3,79,140000
79,2,4,77,19000
72,3,2,74,10000
81,4,4,80,82000
67,2,1,73,14000
70,2,2,70,7000
89,4,4,89,340000
69,4,2,69,6000
76,3,2,76,30000
66,2,2,65,8000
69,3,2,69,4000
70,3,2,70,13000
72,2,2,70,17000
74,4,3,74,15000
70,3,2,69,14000
69,3,5,67,5000
76,3,2,76,29000
79,4,3,79,48000
66,3,2,65,3000
71,2,2,70,20000
70,2,3,70,0
72,2,3,72,10000
73,3,2,73,8000
68,3,3,68,7000
64,3,2,65,2000
68,3,3,66,0
67,2,1,67,5000
68,3,3,65,2000
66,3,2,64,4000
67,3,4,67,9000
81,3,4,81,86000
66,2,1,66,1000
63,3,2,64,1000
82,3,2,85,115000
66,3,2,63,2000
73,3,2,71,5000
64,3,2,65,2000
85,4,4,84,60000
65,3,3,68,21000
73,4,3,73,8000
63,3,2,63,4000
65,2,2,65,3000
70,4,2,72,21000
82,3,4,82,0
65,3,2,65,5000
64,3,2,68,5000
72,2,2,74,8000
82,3,2,83,64000
81,4,2,81,59000
62,2,2,62,1000
63,4,2,62,3000
73,2,1,73,25000
66,3,2,67,5000
76,3,2,76,25000
74,4,2,73,8000
67,4,2,67,9000
67,4,3,66,10000
69,3,1,69,11000
84,3,2,84,145000
80,4,2,79,67000
70,3,2,70,16000
68,4,2,70,13000
72,3,3,71,7000
76,4,3,76,66000
77,3,2,76,59000
72,3,2,72,16000
71,3,4,72,15000
66,3,2,67,1000
66,2,3,64,3000
79,4,4,77,1000
70,2,2,69,7000
77,4,4,77,33000
72,4,2,72,11000
77,2,2,79,63000
64,3,2,65,4000
82,3,2,82,35000
80,3,2,80,110000
68,3,2,68,5000
85,3,2,86,165000
63,3,2,64,2000
72,3,1,73,7000
72,3,3,72,17000
80,2,1,80,120000
66,4,2,66,2000
76,4,3,76,47000
66,2,1,66,2000
75,3,3,72,7000
83,4,1,84,39000
58,3,2,69,7000
65,3,2,63,3000
63,3,3,63,3000
73,3,3,73,37000
70,3,2,67,6000
79,3,1,80,48000
67,2,3,69,3000
60,3,2,63,2000
63,3,2,63,2000
68,3,2,68,4000
73,3,3,72,30000
67,2,2,67,13000
75,3,2,73,11000
68,3,3,69,6000
62,2,2,62,3000
71,3,3,71,12000
69,2,2,67,3000
65,2,2,64,2000
69,2,3,69,31000
64,2,2,64,3000
67,3,4,69,12000
72,3,3,72,26000
69,4,4,69,3000
69,4,3,68,4000
72,2,2,72,13000
71,3,2,71,4000
77,3,3,76,16000
76,3,3,74,20000
71,3,3,71,16000
75,3,2,74,24000
71,3,2,71,33000
69,3,2,70,19000
62,3,2,64,2000
75,3,3,75,4000
69,3,1,69,5000
83,2,1,83,19000
68,3,3,68,12000
71,1,1,72,13000
71,2,2,70,13000
73,4,4,72,13000
72,3,2,74,21000
75,3,2,74,25000
69,3,3,68,4000
76,2,2,76,26000
76,4,3,78,33000
81,2,1,81,24000
73,3,3,73,14000
85,3,3,84,195000
73,3,4,74,1000
77,3,2,77,63000
71,3,2,71,8000
74,3,2,73,14000
71,3,3,71,19000
70,3,3,68,5000
72,3,2,72,11000
67,1,1,65,4000
65,3,2,65,2000
69,3,2,69,10000
75,2,2,78,28000
68,4,2,66,2000
76,2,2,74,37000
70,3,3,70,0
71,4,2,69,6000
69,3,3,67,7000
67,2,1,68,6000
78,3,2,76,60000
67,3,2,66,10000
68,4,2,68,12000
82,3,3,82,135000
69,3,3,70,7000
76,3,3,76,28000
75,3,2,73,21000
73,2,2,73,45000
72,3,3,70,5000
74,3,4,76,11000
72,3,3,73,51000
69,3,3,70,8000
80,4,3,80,80000
67,3,2,69,3000
66,4,3,66,3000
72,3,2,72,3000
69,3,3,67,1000
81,5,3,78,15000
74,4,4,74,19000
80,3,2,82,73000
67,3,2,67,5000
62,2,1,59,1000
75,3,4,75,30000
67,3,2,67,8000
78,4,2,77,28000
80,4,4,80,17000
71,4,2,71,10000
75,3,2,74,42000
74,4,2,73,3000
73,3,2,72,11000
68,2,1,68,3000
69,3,2,68,17000
70,2,3,71,4000
73,3,3,73,6000
67,3,3,67,3000
63,2,1,62,3000
74,3,2,73,29000
70,4,2,69,14000
68,3,3,68,4000
83,3,2,82,140000
69,3,2,69,3000
86,3,3,86,130000
68,3,3,68,3000
68,4,2,70,9000
84,4,4,83,27000
68,2,2,68,6000
73,1,1,73,14000
76,2,2,75,55000
62,4,2,62,2000
72,2,2,71,35000
66,3,2,66,0
68,3,2,68,8000
65,3,3,66,3000
69,4,3,69,15000
75,3,2,74,28000
88,3,2,88,215000
73,3,2,75,1000
76,3,3,76,28000
77,3,2,78,26000
61,3,2,61,2000
74,3,4,73,55000
70,3,2,73,9000
67,2,2,67,6000
75,4,2,75,21000
84,3,1,85,46000
67,3,1,67,0
69,4,3,69,20000
62,3,2,62,2000
65,2,2,63,2000
71,2,2,73,11000
71,3,2,72,15000
72,3,2,74,35000
71,3,3,71,21000
81,3,4,77,26000
71,3,2,71,7000
69,3,3,71,4000
66,4,2,69,4000
76,4,4,75,1000
75,3,1,75,27000
66,2,2,65,7000
74,3,2,76,10000
76,3,3,76,28000
71,5,3,72,8000
62,2,1,66,1000
74,2,3,73,58000
76,3,4,74,34000
72,4,4,72,36000
70,4,4,70,9000
72,3,3,72,36000
61,3,2,63,2000
69,3,3,71,6000
66,4,2,65,5000
81,3,2,82,23000
69,2,2,67,9000
70,5,3,68,5000
68,3,3,67,7000
71,4,3,70,23000
69,3,3,69,32000
72,3,3,72,32000
68,3,1,67,4000
70,3,2,71,6000
68,3,3,66,3000
76,2,3,76,28000
71,3,2,71,13000
65,4,2,63,2000
64,2,3,62,2000
72,3,3,70,7000
65,2,2,66,2000
71,3,2,71,16000
60,3,2,60,2000
73,3,2,77,63000
64,3,2,63,4000
77,3,2,77,43000
69,3,3,67,5000
84,2,1,85,54000
84,3,2,83,50000
76,4,2,78,26000
68,3,2,68,6000
67,3,2,67,9000
68,3,2,67,26000
70,3,2,70,11000
86,3,3,87,160000
73,2,1,72,5000
70,3,2,69,1000
62,3,2,65,3000
68,4,2,69,10000
86,4,3,86,235000
84,4,2,84,160000
81,2,2,82,73000
70,4,3,69,8000
68,3,3,68,6000
65,3,2,65,5000
63,3,2,64,3000
66,3,2,66,15000
71,3,3,71,23000
75,3,2,75,9000
74,2,3,74,24000
67,3,2,66,2000
72,3,2,72,27000
68,2,2,68,9000
66,3,3,66,2000
65,3,2,65,1000
74,2,3,72,8000
67,3,2,67,4000
84,3,3,86,190000
76,4,1,76,25000
68,3,3,69,13000
76,3,3,75,56000
68,3,2,68,3000
85,4,4,86,160000
82,3,3,81,115000
70,3,3,71,35000
64,3,3,64,2000
76,4,3,75,8000
66,3,3,65,3000
77,2,2,79,68000
68,3,3,69,8000
62,3,2,62,1000
65,3,2,63,1000
76,3,2,77,24000
85,4,4,84,200000
72,3,4,73,12000
72,3,2,72,11000
70,3,2,69,13000
69,2,2,67,5000
69,4,3,69,6000
62,2,1,62,1000
71,4,2,71,12000
73,3,2,71,24000
63,5,2,61,6000
64,3,2,64,9000
66,4,3,66,9000
73,3,2,73,46000
78,2,1,78,33000
63,2,1,63,1000
68,3,2,67,5000
65,3,1,65,1000
69,3,1,72,8000
67,3,2,66,1000
70,4,2,67,4000
74,3,2,73,7000
68,3,2,67,4000
61,3,1,62,2000
65,3,2,65,3000
71,4,4,71,17000
83,5,4,83,135000
62,4,3,62,1000
67,4,3,67,8000
82,4,2,84,115000
65,2,1,66,2000
64,2,2,64,3000
67,2,3,68,4000
61,2,1,61,1000
77,3,2,77,29000
71,4,2,67,7000
62,3,3,60,1000
64,2,2,64,2000
66,4,2,66,1000
71,2,3,71,8000
69,2,2,69,28000
74,2,4,74,1000
78,5,3,77,0
81,3,3,85,130000
63,2,2,64,2000
76,3,3,76,38000
73,3,2,74,20000
73,4,3,73,11000
71,3,2,70,10000
76,4,3,75,0
67,2,3,65,2000
65,4,2,64,2000
70,2,2,75,1000
61,4,2,61,1000
79,3,2,79,25000
70,2,2,71,6000
61,3,2,66,0
72,3,2,73,20000
72,3,2,70,5000
66,2,1,67,2000
72,2,2,71,11000
74,2,2,72,16000
63,2,2,63,3000
84,5,4,84,110000
74,3,2,73,42000
65,2,3,65,3000
62,3,1,64,2000
66,2,2,66,2000
70,3,2,71,7000
69,3,1,70,9000
75,3,2,74,32000
69,4,3,65,4000
65,2,2,66,3000
69,3,2,69,4000
67,3,3,66,5000
60,2,2,60,1000
70,3,2,71,15000
77,3,2,77,59000
68,3,2,68,21000
70,4,1,70,6000
60,2,1,60,1000
70,3,3,70,6000
64,3,2,62,4000
68,3,1,70,10000
60,3,2,61,1000
69,3,2,68,12000
71,4,2,72,10000
83,3,2,83,135000
82,3,3,82,54000
66,2,2,66,7000
72,2,3,73,37000
60,3,2,56,1000
77,3,3,77,32000
80,4,4,82,48000
87,4,3,87,160000
66,3,2,63,3000
62,2,1,59,1000
68,3,2,68,7000
75,2,2,75,18000
79,2,2,82,29000
60,2,1,61,1000
73,4,3,72,7000
70,3,3,69,7000
71,4,2,71,9000
62,3,2,63,1000
72,3,3,72,7000
74,2,2,74,23000
76,4,4,76,30000
66,3,2,66,1000
68,3,3,69,4000
75,3,2,76,59000
71,2,2,71,23000
76,3,2,76,50000
74,3,2,74,46000
61,3,2,61,3000
68,3,1,66,3000
73,3,1,74,21000
71,2,2,71,23000
65,2,2,66,4000
60,3,2,60,2000
52,2,2,60,2000
62,2,1,63,2000
58,3,2,55,1000
74,3,1,75,18000
72,2,4,72,14000
69,3,3,68,7000
88,3,2,88,125000
82,2,1,82,57000
81,3,2,77,28000
63,4,2,65,2000
70,3,1,71,5000
88,5,3,90,340000
70,3,3,70,18000
66,3,2,67,14000
70,4,2,69,1000
77,3,1,76,11000
73,3,3,74,12000
73,2,2,73,24000
66,3,2,66,4000
62,2,2,62,2000
63,4,3,63,3000
62,3,3,61,4000
67,3,3,67,4000
63,4,2,63,4000
76,3,2,76,35000
62,3,2,59,3000
69,3,3,76,16000
74,2,1,75,7000
70,1,1,69,6000
77,2,3,78,53000
65,3,2,66,3000
65,3,1,65,10000
65,3,2,66,2000
66,3,2,66,3000
71,4,4,71,31000
68,3,2,68,6000
65,3,3,71,14000
73,3,2,74,14000
77,3,2,77,56000
68,3,2,69,9000
78,3,2,79,35000
77,3,3,77,26000
70,4,1,69,7000
65,3,2,66,2000
64,2,2,65,2000
62,3,2,62,2000
77,3,4,77,69000
62,3,2,62,2000
67,3,2,67,7000
74,3,3,74,25000
69,2,1,68,1000
80,2,4,79,69000
67,3,2,66,2000
76,2,2,77,63000
77,3,3,77,68000
64,3,2,65,5000
61,4,1,61,1000
70,3,1,72,12000
61,3,3,61,3000
70,3,2,71,7000
68,3,2,67,5000
68,4,4,67,5000
70,3,3,69,7000
77,4,3,76,33000
73,3,2,73,42000
69,3,2,68,12000
72,3,3,73,17000
65,4,2,65,3000
60,2,1,60,1000
65,1,1,65,12000
78,3,3,78,41000
77,4,3,80,68000
68,4,3,67,4000
89,4,4,91,295000
82,3,2,81,35000
77,3,3,77,27000
81,2,2,82,63000
75,3,2,72,6000
74,3,2,75,52000
72,2,1,70,3000
73,4,4,72,7000
71,3,2,71,6000
76,3,2,76,33000
67,2,1,67,7000
74,3,2,74,11000
68,3,2,68,5000
70,3,2,70,5000
71,2,2,70,17000
81,3,2,82,18000
66,3,2,70,4000
70,3,2,70,1000
71,4,3,70,13000
76,3,3,75,28000
72,2,1,72,5000
70,4,2,70,13000
79,2,3,77,84000
74,3,2,71,22000
67,2,2,68,8000
72,4,4,72,31000
74,4,3,73,19000
65,3,3,68,11000
74,4,2,74,15000
78,3,3,78,110000
72,3,3,72,9000
66,3,2,66,5000
71,2,2,70,35000
73,3,2,72,27000
62,2,3,63,2000
75,4,3,76,12000
62,3,2,63,1000
69,4,3,67,4000
69,2,1,71,8000
66,3,2,68,11000
80,5,3,81,44000
69,3,2,69,8000
75,3,2,78,40000
64,3,2,64,4000
82,3,1,82,30000
81,4,3,81,60000
77,3,3,78,67000
70,2,1,71,14000
65,4,2,65,2000
75,3,3,78,54000
73,3,4,74,16000
73,2,3,74,10000
69,2,2,71,6000
77,3,4,75,23000
61,3,3,60,2000
73,2,3,72,36000
61,2,3,67,1000
63,3,3,63,2000
72,3,3,74,42000
59,2,1,61,1000
78,3,2,77,53000
69,4,2,69,6000
69,2,2,70,13000
74,3,1,73,32000
78,4,4,77,71000
68,3,2,68,10000
80,4,3,82,47000
68,4,2,69,9000
76,5,2,76,33000
74,4,2,74,46000
63,3,3,64,1000
71,5,4,70,14000
66,2,1,66,7000
68,2,2,68,11000
74,3,2,76,5000
70,4,2,70,21000
61,3,2,59,1000
70,2,3,72,17000
65,3,1,66,4000
65,3,3,66,5000
79,2,1,79,28000
70,3,2,70,3000
61,3,2,63,4000
64,2,2,64,13000
66,3,3,66,3000
69,2,3,69,14000
82,3,3,84,115000
76,4,2,77,33000
71,2,1,72,7000
71,3,2,70,8000
68,3,3,68,6000
66,3,1,66,7000
76,3,1,75,8000
72,3,3,72,12000
58,3,3,58,1000
75,2,2,75,22000
66,4,3,65,2000
74,3,2,74,17000
71,2,2,70,26000
63,3,2,63,3000
75,4,2,73,40000
65,3,1,65,7000
73,2,2,73,13000
69,3,2,69,5000
75,4,4,74,42000
58,3,2,58,2000
69,3,2,71,0
75,4,3,74,18000
70,3,2,70,7000
67,2,3,66,3000
72,4,2,72,8000
73,2,4,69,9000
71,4,3,72,8000
80,3,2,79,105000
76,2,3,76,1000
63,3,2,62,1000
76,3,4,76,1000
67,3,2,68,5000
76,3,2,76,18000
79,3,2,79,78000
67,3,2,68,6000
76,4,3,72,7000
86,2,5,85,145000
78,2,4,79,39000
80,5,4,81,84000
89,4,2,88,215000
80,2,4,80,48000
75,3,3,73,63000
66,4,3,68,5000
69,3,2,68,5000
67,2,2,67,17000
65,3,2,62,1000
67,3,2,66,3000
76,3,3,76,52000
73,3,3,71,23000
66,3,2,66,3000
70,4,3,70,12000
62,3,1,63,1000
77,3,2,77,24000
74,3,2,74,10000
67,3,2,69,4000
72,3,2,72,10000
74,3,2,73,18000
71,3,3,71,13000
67,3,2,67,7000
68,4,2,69,8000
72,3,3,70,5000
70,3,4,67,8000
71,3,2,70,6000
73,3,3,74,44000
73,3,1,76,17000
68,2,1,67,1000
65,4,3,63,2000
78,4,2,79,52000
69,4,2,71,8000
76,2,2,77,13000
69,3,1,70,11000
72,3,3,73,24000
85,3,2,87,165000
78,4,4,77,1000
81,4,3,83,75000
84,3,3,84,59000
63,3,2,63,2000
74,2,3,73,19000
73,3,2,73,19000
67,3,2,68,10000
84,2,4,83,70000
70,4,3,71,12000
67,3,1,69,7000
73,2,2,76,15000
78,3,2,80,32000
82,4,4,82,125000
72,3,3,72,32000
69,4,3,72,6000
66,4,2,66,2000
70,3,3,72,9000
66,2,1,65,3000
76,3,2,73,25000
64,3,2,66,4000
68,3,3,67,13000
82,3,4,82,21000
75,3,3,77,45000
68,3,2,68,24000
59,2,1,61,2000
67,3,2,67,10000
69,3,3,69,8000
66,3,2,66,10000
68,3,3,67,6000
70,4,4,69,19000
76,3,3,75,1000
70,3,2,70,4000
70,3,2,70,4000
68,3,2,67,14000
70,3,3,69,6000
71,2,2,70,3000
68,4,2,68,3000
71,3,3,70,5000
87,3,2,88,210000
65,4,2,66,3000
64,4,2,65,4000
71,3,3,76,7000
80,5,3,81,120000
67,3,3,67,3000
72,2,3,75,11000
72,2,1,72,4000
83,4,4,83,15000
83,3,3,87,160000
71,2,1,75,21000
71,3,2,70,20000
74,4,3,75,39000
68,3,2,66,3000
